p % 2025-04-08 15:25:47.279332
1.000000 0.000000 0.000000 t % "$s=0.000000$"
0.999943 0.000000 0.010706 % "$s=0.000978$"
0.999772 0.000000 0.021343 % "$s=0.001955$"
0.999491 0.000000 0.031909 % "$s=0.002933$"
0.999101 0.000000 0.042402 % "$s=0.003910$"
0.998604 0.000000 0.052823 % "$s=0.004888$"
0.998003 0.000000 0.063171 % "$s=0.005865$"
0.997299 0.000000 0.073444 % "$s=0.006843$"
0.996496 0.000000 0.083642 % "$s=0.007820$"
0.995594 0.000000 0.093765 % "$s=0.008798$"
0.994597 0.000000 0.103812 % "$s=0.009775$"
0.993506 0.000000 0.113781 % "$s=0.010753$"
0.992323 0.000000 0.123673 % "$s=0.011730$"
0.991050 0.000000 0.133488 % "$s=0.012708$"
0.989690 0.000000 0.143224 % "$s=0.013685$"
0.988244 0.000000 0.152882 % "$s=0.014663$"
0.986715 0.000000 0.162461 % "$s=0.015640$"
0.985104 0.000000 0.171961 % "$s=0.016618$"
0.983413 0.000000 0.181381 % "$s=0.017595$"
0.981644 0.000000 0.190722 % "$s=0.018573$"
0.979799 0.000000 0.199983 % "$s=0.019550$"
0.977881 0.000000 0.209163 % "$s=0.020528$"
0.975890 0.000000 0.218264 % "$s=0.021505$"
0.973828 0.000000 0.227284 % "$s=0.022483$"
0.971698 0.000000 0.236225 % "$s=0.023460$"
0.969502 0.000000 0.245085 % "$s=0.024438$"
0.967240 0.000000 0.253864 % "$s=0.025415$"
0.964915 0.000000 0.262564 % "$s=0.026393$"
0.962528 0.000000 0.271183 % "$s=0.027370$"
0.960081 0.000000 0.279723 % "$s=0.028348$"
0.957576 0.000000 0.288182 % "$s=0.029326$"
0.955014 0.000000 0.296562 % "$s=0.030303$"
0.952396 0.000000 0.304863 % "$s=0.031281$"
0.949726 0.000000 0.313083 % "$s=0.032258$"
0.947003 0.000000 0.321225 % "$s=0.033236$"
0.944230 0.000000 0.329288 % "$s=0.034213$"
0.941407 0.000000 0.337272 % "$s=0.035191$"
0.938537 0.000000 0.345178 % "$s=0.036168$"
0.935621 0.000000 0.353006 % "$s=0.037146$"
0.932660 0.000000 0.360756 % "$s=0.038123$"
0.929656 0.000000 0.368428 % "$s=0.039101$"
0.926610 0.000000 0.376024 % "$s=0.040078$"
0.923523 0.000000 0.383543 % "$s=0.041056$"
0.920397 0.000000 0.390985 % "$s=0.042033$"
0.917233 0.000000 0.398352 % "$s=0.043011$"
0.914032 0.000000 0.405642 % "$s=0.043988$"
0.910795 0.000000 0.412858 % "$s=0.044966$"
0.907524 0.000000 0.420000 % "$s=0.045943$"
0.904220 0.000000 0.427066 % "$s=0.046921$"
0.900884 0.000000 0.434060 % "$s=0.047898$"
0.897517 0.000000 0.440979 % "$s=0.048876$"
0.894121 0.000000 0.447826 % "$s=0.049853$"
0.890695 0.000000 0.454601 % "$s=0.050831$"
0.887242 0.000000 0.461304 % "$s=0.051808$"
0.883763 0.000000 0.467935 % "$s=0.052786$"
0.880258 0.000000 0.474495 % "$s=0.053763$"
0.876729 0.000000 0.480985 % "$s=0.054741$"
0.873176 0.000000 0.487406 % "$s=0.055718$"
0.869600 0.000000 0.493756 % "$s=0.056696$"
0.866003 0.000000 0.500038 % "$s=0.057674$"
0.862386 0.000000 0.506252 % "$s=0.058651$"
0.858748 0.000000 0.512398 % "$s=0.059629$"
0.855092 0.000000 0.518476 % "$s=0.060606$"
0.851418 0.000000 0.524488 % "$s=0.061584$"
0.847726 0.000000 0.530434 % "$s=0.062561$"
0.844018 0.000000 0.536315 % "$s=0.063539$"
0.840295 0.000000 0.542130 % "$s=0.064516$"
0.836557 0.000000 0.547881 % "$s=0.065494$"
0.832804 0.000000 0.553567 % "$s=0.066471$"
0.829039 0.000000 0.559191 % "$s=0.067449$"
0.825261 0.000000 0.564752 % "$s=0.068426$"
0.821471 0.000000 0.570250 % "$s=0.069404$"
0.817670 0.000000 0.575687 % "$s=0.070381$"
0.813859 0.000000 0.581062 % "$s=0.071359$"
0.810038 0.000000 0.586377 % "$s=0.072336$"
0.806208 0.000000 0.591632 % "$s=0.073314$"
0.802370 0.000000 0.596828 % "$s=0.074291$"
0.798523 0.000000 0.601964 % "$s=0.075269$"
0.794669 0.000000 0.607042 % "$s=0.076246$"
0.790809 0.000000 0.612063 % "$s=0.077224$"
0.786943 0.000000 0.617026 % "$s=0.078201$"
0.783071 0.000000 0.621933 % "$s=0.079179$"
0.779194 0.000000 0.626783 % "$s=0.080156$"
0.775313 0.000000 0.631578 % "$s=0.081134$"
0.771427 0.000000 0.636317 % "$s=0.082111$"
0.767539 0.000000 0.641003 % "$s=0.083089$"
0.763647 0.000000 0.645634 % "$s=0.084066$"
0.759753 0.000000 0.650212 % "$s=0.085044$"
0.755857 0.000000 0.654737 % "$s=0.086022$"
0.751959 0.000000 0.659210 % "$s=0.086999$"
0.748060 0.000000 0.663631 % "$s=0.087977$"
0.744161 0.000000 0.668001 % "$s=0.088954$"
0.740261 0.000000 0.672320 % "$s=0.089932$"
0.736361 0.000000 0.676588 % "$s=0.090909$"
0.732462 0.000000 0.680807 % "$s=0.091887$"
0.728564 0.000000 0.684977 % "$s=0.092864$"
0.724668 0.000000 0.689099 % "$s=0.093842$"
0.720772 0.000000 0.693172 % "$s=0.094819$"
0.716879 0.000000 0.697197 % "$s=0.095797$"
0.712989 0.000000 0.701176 % "$s=0.096774$"
0.709101 0.000000 0.705107 % "$s=0.097752$"
0.705216 0.000000 0.708993 % "$s=0.098729$"
0.701334 0.000000 0.712833 t % "$s=0.099707$"
0.697456 0.000000 0.716628 % "$s=0.100684$"
0.693582 0.000000 0.720378 % "$s=0.101662$"
0.689712 0.000000 0.724084 % "$s=0.102639$"
0.685847 0.000000 0.727746 % "$s=0.103617$"
0.681986 0.000000 0.731365 % "$s=0.104594$"
0.678130 0.000000 0.734942 % "$s=0.105572$"
